
                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016b (9.1.0.441655) 64-bit (glnxa64)
                             September 7, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>>     4.6000
   -0.5134    1.1815    3.0000
   -0.5133    1.1820    3.0000
   -0.5131    1.1825    3.0000
   -0.5130    1.1830    3.0000
   -0.5128    1.1835    3.0000
   -0.5127    1.1840    3.0000
   -0.5126    1.1845    3.0000
   -0.5125    1.1850    3.0000
   -0.5124    1.1855    3.0000
   -0.5122    1.1860    3.0000
   -0.5121    1.1865    3.0000
   -0.5120    1.1870    3.0000
   -0.5120    1.1875    3.0000
   -0.5119    1.1880    3.0000
   -0.5118    1.1885    3.0000
   -0.5117    1.1890    3.0000
   -0.5116    1.1895    3.0000
   -0.5116    1.1900    3.0000
   -0.5115    1.1905    2.0000
   -0.5114    1.1910    2.0000
   -0.5114    1.1915    2.0000
   -0.5113    1.1920    2.0000
   -0.5113    1.1925    2.0000
   -0.5113    1.1930    2.0000
   -0.5112    1.1935    2.0000
   -0.5112    1.1940    2.0000
   -0.5112    1.1945    2.0000
   -0.5112    1.1950    2.0000
   -0.5111    1.1955    2.0000
   -0.5111    1.1960    2.0000
   -0.5111    1.1965    2.0000
   -0.5111    1.1970    2.0000
   -0.5112    1.1975    2.0000
   -0.5112    1.1980    2.0000
   -0.5112    1.1985    2.0000
   -0.5112    1.1990    2.0000
   -0.5113    1.1995    2.0000
   -0.5115    1.2000    3.0000
   -0.5118    1.2005    3.0000
   -0.5121    1.2010    3.0000
   -0.5121    1.2015    4.0000
   -0.5115    1.2020    5.0000
   -0.5116    1.2025    3.0000
   -0.5116    1.2030    3.0000
   -0.5117    1.2035    3.0000
   -0.5118    1.2040    3.0000
   -0.5119    1.2045    3.0000
   -0.5119    1.2050    3.0000
   -0.5120    1.2055    3.0000
   -0.5121    1.2060    3.0000
   -0.5122    1.2065    3.0000
   -0.5124    1.2070    3.0000
   -0.5125    1.2075    3.0000
   -0.5126    1.2080    3.0000
   -0.5127    1.2085    3.0000
   -0.5129    1.2090    3.0000
   -0.5130    1.2095    3.0000
   -0.5131    1.2100    3.0000
    4.6040
   -0.5135    1.1800    3.0000
   -0.5134    1.1805    3.0000
   -0.5132    1.1810    3.0000
   -0.5131    1.1815    3.0000
   -0.5130    1.1820    3.0000
   -0.5128    1.1825    3.0000
   -0.5127    1.1830    3.0000
   -0.5126    1.1835    3.0000
   -0.5125    1.1840    3.0000
   -0.5123    1.1845    3.0000
   -0.5122    1.1850    3.0000
   -0.5121    1.1855    3.0000
   -0.5120    1.1860    3.0000
   -0.5119    1.1865    3.0000
   -0.5118    1.1870    3.0000
   -0.5118    1.1875    3.0000
   -0.5117    1.1880    3.0000
   -0.5116    1.1885    3.0000
   -0.5115    1.1890    3.0000
   -0.5115    1.1895    2.0000
   -0.5114    1.1900    2.0000
   -0.5114    1.1905    2.0000
   -0.5113    1.1910    2.0000
   -0.5113    1.1915    2.0000
   -0.5112    1.1920    2.0000
   -0.5112    1.1925    2.0000
   -0.5112    1.1930    2.0000
   -0.5111    1.1935    2.0000
   -0.5111    1.1940    2.0000
   -0.5111    1.1945    2.0000
   -0.5111    1.1950    5.0000
   -0.5112    1.1955    3.0000
   -0.5114    1.1960    3.0000
   -0.5116    1.1965    3.0000
   -0.5118    1.1970    3.0000
   -0.5122    1.1975    3.0000
   -0.5126    1.1980    3.0000
   -0.5131    1.1985    3.0000
   -0.5136    1.1990    3.0000
   -0.5145    1.1995   10.0000
    4.6050
   -0.5132    1.1800    3.0000
   -0.5131    1.1805    3.0000
   -0.5130    1.1810    3.0000
   -0.5128    1.1815    3.0000
   -0.5127    1.1820    3.0000
   -0.5126    1.1825    3.0000
   -0.5124    1.1830    3.0000
   -0.5123    1.1835    3.0000
   -0.5122    1.1840    3.0000
   -0.5121    1.1845    3.0000
   -0.5120    1.1850    3.0000
   -0.5119    1.1855    3.0000
   -0.5118    1.1860    3.0000
   -0.5117    1.1865    3.0000
   -0.5116    1.1870    3.0000
   -0.5116    1.1875    3.0000
   -0.5115    1.1880    3.0000
   -0.5114    1.1885    2.0000
   -0.5114    1.1890    2.0000
   -0.5113    1.1895    2.0000
   -0.5113    1.1900    2.0000
   -0.5112    1.1905    2.0000
   -0.5112    1.1910    2.0000
   -0.5111    1.1915    2.0000
   -0.5111    1.1920    2.0000
   -0.5111    1.1925    2.0000
   -0.5111    1.1930    2.0000
   -0.5110    1.1935    2.0000
   -0.5110    1.1940    2.0000
   -0.5110    1.1945    2.0000
   -0.5110    1.1950    2.0000
   -0.5110    1.1955    2.0000
   -0.5110    1.1960    2.0000
   -0.5111    1.1965    2.0000
   -0.5111    1.1970    2.0000
   -0.5111    1.1975    2.0000
   -0.5111    1.1980    2.0000
   -0.5112    1.1985    2.0000
   -0.5112    1.1990    2.0000
   -0.5113    1.1995    2.0000
   -0.5113    1.2000    2.0000
   -0.5114    1.2005    2.0000
   -0.5114    1.2010    2.0000
   -0.5115    1.2015    2.0000
   -0.5116    1.2020    3.0000
   -0.5116    1.2025    3.0000
   -0.5117    1.2030    3.0000
   -0.5118    1.2035    3.0000
   -0.5119    1.2040    3.0000
   -0.5120    1.2045    3.0000
   -0.5121    1.2050    3.0000
   -0.5122    1.2055    3.0000
   -0.5123    1.2060    3.0000
   -0.5124    1.2065    3.0000
   -0.5126    1.2070    3.0000
   -0.5127    1.2075    3.0000
   -0.5128    1.2080    3.0000
   -0.5130    1.2085    3.0000
   -0.5131    1.2090    3.0000
   -0.5133    1.2095    3.0000
   -0.5134    1.2100    3.0000
    4.6060
   -0.5129    1.1800    3.0000
   -0.5128    1.1805    3.0000
   -0.5127    1.1810    3.0000
   -0.5125    1.1815    3.0000
   -0.5124    1.1820    3.0000
   -0.5123    1.1825    3.0000
   -0.5122    1.1830    3.0000
   -0.5121    1.1835    3.0000
   -0.5120    1.1840    3.0000
   -0.5119    1.1845    3.0000
   -0.5118    1.1850    3.0000
   -0.5117    1.1855    3.0000
   -0.5116    1.1860    3.0000
   -0.5115    1.1865    3.0000
   -0.5115    1.1870    3.0000
   -0.5114    1.1875    3.0000
   -0.5113    1.1880    2.0000
   -0.5113    1.1885    2.0000
   -0.5112    1.1890    2.0000
   -0.5112    1.1895    2.0000
   -0.5111    1.1900    2.0000
   -0.5111    1.1905    2.0000
   -0.5111    1.1910    2.0000
   -0.5110    1.1915    2.0000
   -0.5110    1.1920    2.0000
   -0.5110    1.1925    2.0000
   -0.5110    1.1930    2.0000
   -0.5110    1.1935    2.0000
   -0.5110    1.1940    2.0000
   -0.5110    1.1945    2.0000
   -0.5110    1.1950    2.0000
   -0.5110    1.1955    2.0000
   -0.5110    1.1960    2.0000
   -0.5110    1.1965    2.0000
   -0.5111    1.1970    2.0000
   -0.5111    1.1975    2.0000
   -0.5111    1.1980    2.0000
   -0.5112    1.1985    2.0000
   -0.5112    1.1990    2.0000
   -0.5113    1.1995    2.0000
   -0.5113    1.2000    2.0000
   -0.5114    1.2005    2.0000
   -0.5115    1.2010    2.0000
   -0.5115    1.2015    3.0000
   -0.5116    1.2020    3.0000
   -0.5117    1.2025    3.0000
   -0.5118    1.2030    3.0000
   -0.5119    1.2035    3.0000
   -0.5120    1.2040    3.0000
   -0.5121    1.2045    3.0000
   -0.5122    1.2050    3.0000
   -0.5123    1.2055    3.0000
   -0.5124    1.2060    3.0000
   -0.5125    1.2065    3.0000
   -0.5127    1.2070    3.0000
   -0.5128    1.2075    3.0000
   -0.5129    1.2080    3.0000
   -0.5131    1.2085    3.0000
   -0.5132    1.2090    3.0000
   -0.5134    1.2095    3.0000
   -0.5136    1.2100    3.0000
    4.6070
   -0.5127    1.1800    3.0000
   -0.5125    1.1805    3.0000
   -0.5124    1.1810    3.0000
   -0.5123    1.1815    3.0000
   -0.5122    1.1820    3.0000
   -0.5121    1.1825    3.0000
   -0.5120    1.1830    3.0000
   -0.5119    1.1835    3.0000
   -0.5118    1.1840    3.0000
   -0.5117    1.1845    3.0000
   -0.5116    1.1850    3.0000
   -0.5115    1.1855    3.0000
   -0.5114    1.1860    3.0000
   -0.5114    1.1865    3.0000
   -0.5113    1.1870    2.0000
   -0.5113    1.1875    2.0000
   -0.5112    1.1880    2.0000
   -0.5112    1.1885    2.0000
   -0.5111    1.1890    2.0000
   -0.5111    1.1895    2.0000
   -0.5110    1.1900    2.0000
   -0.5110    1.1905    2.0000
   -0.5110    1.1910    2.0000
   -0.5110    1.1915    2.0000
   -0.5109    1.1920    8.0000
   -0.5109    1.1925    2.0000
   -0.5109    1.1930    3.0000
   -0.5109    1.1935    4.0000
   -0.5109    1.1940    9.0000
   -0.5109    1.1945    6.0000
   -0.5110    1.1950    4.0000
   -0.5110    1.1955    2.0000
   -0.5110    1.1960    2.0000
   -0.5111    1.1965    2.0000
   -0.5111    1.1970    2.0000
   -0.5111    1.1975    2.0000
   -0.5112    1.1980    2.0000
   -0.5112    1.1985    2.0000
   -0.5113    1.1990    2.0000
   -0.5114    1.1995    2.0000
   -0.5114    1.2000    3.0000
   -0.5115    1.2005    3.0000
   -0.5116    1.2010    3.0000
   -0.5117    1.2015    3.0000
   -0.5118    1.2020    3.0000
   -0.5119    1.2025    3.0000
   -0.5120    1.2030    3.0000
   -0.5121    1.2035    3.0000
   -0.5122    1.2040    3.0000
   -0.5123    1.2045    3.0000
   -0.5124    1.2050    3.0000
   -0.5125    1.2055    3.0000
   -0.5127    1.2060    3.0000
   -0.5128    1.2065    3.0000
   -0.5129    1.2070    3.0000
   -0.5131    1.2075    3.0000
   -0.5132    1.2080    3.0000
   -0.5134    1.2085    3.0000
   -0.5136    1.2090    3.0000
   -0.5137    1.2095    3.0000
   -0.5139    1.2100    3.0000
    4.6080
   -0.5124    1.1800    3.0000
   -0.5123    1.1805    3.0000
   -0.5122    1.1810    3.0000
   -0.5120    1.1815    3.0000
   -0.5119    1.1820    3.0000
   -0.5118    1.1825    3.0000
   -0.5117    1.1830    3.0000
   -0.5117    1.1835    3.0000
   -0.5116    1.1840    3.0000
   -0.5115    1.1845    3.0000
   -0.5114    1.1850    3.0000
   -0.5113    1.1855    3.0000
   -0.5113    1.1860   10.0000
    4.6090
   -0.5121    1.1800    3.0000
   -0.5120    1.1805    3.0000
   -0.5119    1.1810    3.0000
   -0.5118    1.1815    3.0000
   -0.5117    1.1820    3.0000
   -0.5116    1.1825    3.0000
   -0.5115    1.1830    3.0000
   -0.5115    1.1835    3.0000
   -0.5114    1.1840    3.0000
   -0.5113    1.1845    3.0000
   -0.5112    1.1850    3.0000
   -0.5112    1.1855    2.0000
   -0.5111    1.1860    2.0000
   -0.5111    1.1865    2.0000
   -0.5110    1.1870    2.0000
   -0.5110    1.1875    2.0000
   -0.5109    1.1880    2.0000
   -0.5109    1.1885    2.0000
   -0.5109    1.1890    2.0000
   -0.5108    1.1895    2.0000
   -0.5108    1.1900    2.0000
   -0.5108    1.1905    2.0000
   -0.5108    1.1910    2.0000
   -0.5108    1.1915    2.0000
   -0.5108    1.1920    2.0000
   -0.5108    1.1925    2.0000
   -0.5108    1.1930    2.0000
   -0.5108    1.1935    2.0000
   -0.5109    1.1940    2.0000
   -0.5109    1.1945    2.0000
   -0.5109    1.1950    2.0000
   -0.5110    1.1955    2.0000
   -0.5110    1.1960    2.0000
   -0.5111    1.1965    2.0000
   -0.5111    1.1970    2.0000
   -0.5112    1.1975    2.0000
   -0.5112    1.1980    3.0000
   -0.5113    1.1985    3.0000
   -0.5114    1.1990    3.0000
   -0.5115    1.1995    3.0000
   -0.5116    1.2000    3.0000
   -0.5117    1.2005    3.0000
   -0.5118    1.2010    3.0000
   -0.5119    1.2015    3.0000
   -0.5120    1.2020    3.0000
   -0.5121    1.2025    3.0000
   -0.5122    1.2030    3.0000
   -0.5123    1.2035    3.0000
   -0.5124    1.2040    3.0000
   -0.5126    1.2045    3.0000
   -0.5127    1.2050    3.0000
   -0.5128    1.2055    3.0000
   -0.5130    1.2060    3.0000
   -0.5131    1.2065    3.0000
   -0.5133    1.2070    3.0000
   -0.5134    1.2075    3.0000
   -0.5136    1.2080    3.0000
   -0.5138    1.2085    3.0000
   -0.5139    1.2090    3.0000
   -0.5141    1.2095    3.0000
   -0.5143    1.2100    3.0000
    4.6100
   -0.5119    1.1800    3.0000
   -0.5118    1.1805    3.0000
   -0.5117    1.1810    3.0000
   -0.5116    1.1815    3.0000
   -0.5115    1.1820    3.0000
   -0.5114    1.1825    3.0000
   -0.5114    1.1830    3.0000
   -0.5113    1.1835    3.0000
   -0.5112    1.1840    3.0000
   -0.5111    1.1845    3.0000
   -0.5111    1.1850    2.0000
   -0.5110    1.1855    2.0000
   -0.5110    1.1860    2.0000
   -0.5109    1.1865    2.0000
   -0.5109    1.1870    2.0000
   -0.5109    1.1875    2.0000
   -0.5108    1.1880    2.0000
   -0.5108    1.1885    2.0000
   -0.5108    1.1890    2.0000
   -0.5108    1.1895    2.0000
   -0.5108    1.1900    2.0000
   -0.5108    1.1905    2.0000
   -0.5108    1.1910    2.0000
   -0.5108    1.1915    2.0000
   -0.5108    1.1920    2.0000
   -0.5108    1.1925    2.0000
   -0.5108    1.1930    2.0000
   -0.5108    1.1935    2.0000
   -0.5108    1.1940    2.0000
   -0.5109    1.1945    2.0000
   -0.5109    1.1950    2.0000
   -0.5110    1.1955    2.0000
   -0.5110    1.1960    2.0000
   -0.5111    1.1965    2.0000
   -0.5111    1.1970    2.0000
   -0.5112    1.1975    2.0000
   -0.5113    1.1980    3.0000
   -0.5113    1.1985    3.0000
   -0.5114    1.1990    3.0000
   -0.5115    1.1995    3.0000
   -0.5116    1.2000    3.0000
   -0.5117    1.2005    3.0000
   -0.5118    1.2010    3.0000
   -0.5119    1.2015    3.0000
   -0.5120    1.2020    3.0000
   -0.5121    1.2025    3.0000
   -0.5123    1.2030    3.0000
   -0.5124    1.2035    3.0000
   -0.5125    1.2040    3.0000
   -0.5127    1.2045    3.0000
   -0.5128    1.2050    3.0000
   -0.5129    1.2055    3.0000
   -0.5131    1.2060    3.0000
   -0.5132    1.2065    3.0000
   -0.5134    1.2070    3.0000
   -0.5136    1.2075    3.0000
   -0.5137    1.2080    3.0000
   -0.5139    1.2085    3.0000
   -0.5141    1.2090    3.0000
   -0.5143    1.2095    3.0000
   -0.5145    1.2100    3.0000
    4.6110
   -0.5117    1.1800    3.0000
   -0.5116    1.1805    3.0000
   -0.5115    1.1810    3.0000
   -0.5114    1.1815    3.0000
   -0.5113    1.1820    3.0000
   -0.5113    1.1825    3.0000
   -0.5112    1.1830    3.0000
   -0.5111    1.1835    3.0000
   -0.5111    1.1840    2.0000
   -0.5110    1.1845    2.0000
   -0.5109    1.1850    2.0000
   -0.5109    1.1855    2.0000
   -0.5109    1.1860    2.0000
   -0.5108    1.1865    2.0000
   -0.5108    1.1870    2.0000
   -0.5108    1.1875    2.0000
   -0.5107    1.1880    2.0000
   -0.5107    1.1885    2.0000
   -0.5107    1.1890    2.0000
   -0.5107    1.1895    2.0000
   -0.5107    1.1900    2.0000
   -0.5107    1.1905    2.0000
   -0.5107    1.1910    2.0000
   -0.5107    1.1915    2.0000
   -0.5107    1.1920    2.0000
   -0.5108    1.1925    2.0000
   -0.5108    1.1930    2.0000
   -0.5108    1.1935    2.0000
   -0.5108    1.1940    2.0000
   -0.5109    1.1945    2.0000
   -0.5109    1.1950    2.0000
   -0.5110    1.1955    2.0000
   -0.5110    1.1960    2.0000
   -0.5111    1.1965    2.0000
   -0.5112    1.1970    2.0000
   -0.5112    1.1975    3.0000
   -0.5113    1.1980    3.0000
   -0.5114    1.1985    3.0000
   -0.5115    1.1990    3.0000
   -0.5116    1.1995    3.0000
   -0.5117    1.2000    3.0000
   -0.5118    1.2005    3.0000
   -0.5119    1.2010    3.0000
   -0.5120    1.2015    3.0000
   -0.5121    1.2020    3.0000
   -0.5122    1.2025    3.0000
   -0.5124    1.2030    3.0000
   -0.5125    1.2035    3.0000
   -0.5126    1.2040    3.0000
   -0.5128    1.2045    3.0000
   -0.5129    1.2050    3.0000
   -0.5131    1.2055    3.0000
   -0.5132    1.2060    3.0000
   -0.5134    1.2065    3.0000
   -0.5135    1.2070    3.0000
   -0.5137    1.2075    3.0000
   -0.5139    1.2080    3.0000
   -0.5141    1.2085    3.0000
   -0.5143    1.2090    3.0000
   -0.5144    1.2095    3.0000
   -0.5146    1.2100    3.0000
    4.6120
   -0.5115    1.1800    3.0000
   -0.5114    1.1805    3.0000
   -0.5113    1.1810    3.0000
   -0.5112    1.1815    3.0000
   -0.5112    1.1820    3.0000
   -0.5111    1.1825    3.0000
   -0.5110    1.1830    3.0000
   -0.5110    1.1835    2.0000
   -0.5109    1.1840    2.0000
   -0.5109    1.1845    2.0000
   -0.5108    1.1850    2.0000
   -0.5108    1.1855    2.0000
   -0.5107    1.1860    2.0000
   -0.5107    1.1865    2.0000
   -0.5107    1.1870    2.0000
   -0.5107    1.1875    2.0000
   -0.5107    1.1880    2.0000
   -0.5106    1.1885    2.0000
   -0.5106    1.1890    2.0000
   -0.5106    1.1895    2.0000
   -0.5106    1.1900    2.0000
   -0.5107    1.1905    2.0000
   -0.5107    1.1910    2.0000
   -0.5107    1.1915    2.0000
   -0.5107    1.1920    2.0000
   -0.5107    1.1925    2.0000
   -0.5108    1.1930    2.0000
   -0.5108    1.1935    2.0000
   -0.5109    1.1940    2.0000
   -0.5109    1.1945    2.0000
   -0.5110    1.1950    2.0000
   -0.5110    1.1955    2.0000
   -0.5111    1.1960    2.0000
   -0.5111    1.1965    3.0000
   -0.5112    1.1970    3.0000
   -0.5113    1.1975    3.0000
   -0.5114    1.1980    3.0000
   -0.5115    1.1985    3.0000
   -0.5116    1.1990    3.0000
   -0.5117    1.1995    3.0000
   -0.5118    1.2000    3.0000
   -0.5119    1.2005    3.0000
   -0.5120    1.2010    3.0000
   -0.5121    1.2015    3.0000
   -0.5122    1.2020    3.0000
   -0.5123    1.2025    3.0000
   -0.5125    1.2030    3.0000
   -0.5126    1.2035    3.0000
   -0.5128    1.2040    3.0000
   -0.5129    1.2045    3.0000
   -0.5131    1.2050    3.0000
   -0.5132    1.2055    3.0000
   -0.5134    1.2060    3.0000
   -0.5135    1.2065    3.0000
   -0.5137    1.2070    3.0000
   -0.5139    1.2075    3.0000
   -0.5141    1.2080    3.0000
   -0.5142    1.2085    3.0000
   -0.5144    1.2090    3.0000
   -0.5146    1.2095    3.0000
   -0.5148    1.2100    3.0000
    4.6130
   -0.5113    1.1800    3.0000
   -0.5112    1.1805    3.0000
   -0.5111    1.1810    3.0000
   -0.5111    1.1815    3.0000
   -0.5110    1.1820    3.0000
   -0.5109    1.1825    2.0000
   -0.5109    1.1830    2.0000
   -0.5108    1.1835    2.0000
   -0.5108    1.1840    2.0000
   -0.5107    1.1845    2.0000
   -0.5107    1.1850    2.0000
   -0.5107    1.1855    2.0000
   -0.5106    1.1860    2.0000
   -0.5106    1.1865    2.0000
   -0.5106    1.1870    2.0000
   -0.5106    1.1875    2.0000
   -0.5106    1.1880    2.0000
   -0.5106    1.1885    2.0000
   -0.5106    1.1890    2.0000
   -0.5106    1.1895    2.0000
   -0.5106    1.1900    2.0000
   -0.5106    1.1905    2.0000
   -0.5106    1.1910    2.0000
   -0.5107    1.1915    2.0000
   -0.5107    1.1920    2.0000
   -0.5107    1.1925    2.0000
   -0.5108    1.1930    2.0000
   -0.5108    1.1935    2.0000
   -0.5109    1.1940    2.0000
   -0.5109    1.1945    2.0000
   -0.5110    1.1950    2.0000
   -0.5111    1.1955    2.0000
   -0.5111    1.1960    3.0000
   -0.5112    1.1965    3.0000
   -0.5113    1.1970    3.0000
   -0.5114    1.1975    3.0000
   -0.5115    1.1980    3.0000
   -0.5115    1.1985    3.0000
   -0.5116    1.1990    3.0000
   -0.5117    1.1995    3.0000
   -0.5119    1.2000    3.0000
   -0.5120    1.2005    3.0000
   -0.5121    1.2010    3.0000
   -0.5122    1.2015    3.0000
   -0.5123    1.2020    3.0000
   -0.5125    1.2025    3.0000
   -0.5126    1.2030    3.0000
   -0.5128    1.2035    3.0000
   -0.5129    1.2040    3.0000
   -0.5130    1.2045    3.0000
   -0.5132    1.2050    3.0000
   -0.5134    1.2055    3.0000
   -0.5135    1.2060    3.0000
   -0.5137    1.2065    3.0000
   -0.5139    1.2070    3.0000
   -0.5141    1.2075    3.0000
   -0.5142    1.2080    3.0000
   -0.5144    1.2085    3.0000
   -0.5146    1.2090    3.0000
   -0.5148    1.2095    3.0000
   -0.5150    1.2100    3.0000
    4.6140
   -0.5111    1.1800    3.0000
   -0.5110    1.1805    3.0000
   -0.5110    1.1810    3.0000
   -0.5109    1.1815    2.0000
   -0.5108    1.1820    2.0000
   -0.5108    1.1825    2.0000
   -0.5107    1.1830    2.0000
   -0.5107    1.1835    2.0000
   -0.5107    1.1840    2.0000
   -0.5106    1.1845    2.0000
   -0.5106    1.1850    2.0000
   -0.5106    1.1855    2.0000
   -0.5106    1.1860    2.0000
   -0.5105    1.1865    2.0000
   -0.5105    1.1870    2.0000
   -0.5105    1.1875    2.0000
   -0.5105    1.1880    2.0000
   -0.5105    1.1885    2.0000
   -0.5105    1.1890    2.0000
   -0.5106    1.1895    2.0000
   -0.5106    1.1900    2.0000
   -0.5106    1.1905    2.0000
   -0.5106    1.1910    2.0000
   -0.5107    1.1915    2.0000
   -0.5107    1.1920    2.0000
